Nome;CNPJ;UF;CNAE Principal;CNAE Sec;Telefone;Email
DROGARIA PARAISO;03248711000178;PA;4772500;;;
AMS SERVICOS;01606033000142;BA;4772500;;;
;03256380000118;SP;4772500;;;
;07248898000160;SP;4772500;4729699;;
BELLE D JU COSMETICOS;03296840000131;CE;4772500;;;
;07294399000100;EX;4772500;;;
;24932816000111;DF;4772500;5211799,8219999,5320202,8291100;;
LOJA DA CHIC CHIC;62216833000141;SP;4772500;;;
;63541452000109;MA;4772500;4646001,4646002,8299799;;
;82090994000149;SC;4772500;;;
;26429910000188;DF;4772500;;;
ACCESSORIUM;65325318000198;MG;4772500;4753900,4759899,4763601,4763603,4781400,4782201,4782202;;
MAGAZINE TORRES;10262384000174;PE;4772500;4782201,4781400,4763601,4755503,4782202,4789001;;
;10385862000133;CE;4772500;;;
MARISA COSMETICOS;65768624000107;SP;4772500;;;
;65914053000163;SP;4646001;;;
PERFUMARIA EMERSON;28890572000102;RJ;4772500;4755502,4761003,4782201,5611203,4763601;;
;29402443000190;RJ;4772500;;;
COSMETICOS LINDOBEL;29644960000176;RJ;4772500;;;
REBOCO;87104436000109;RS;4772500;;;
NOUVELLE IMAGE STUDIO;31511751000104;RJ;4772500;5620103,9602501,9602502;;
;31781479000174;ES;4772500;;;
;07199482001767;CE;4772500;;;
PERFUMARIA TAKEO;52646700000151;SP;4772500;;;
ZANA COSMETICOS;69206407000176;SP;4772500;;;
;52715919000165;SP;4772500;;;
INSTITUTO DE BELEZA KATIA;69394252000149;MA;4772500;9602502,9602501;;
MADRI VARIEDADES;71003933000180;MG;4772500;4763601,4755502,4789001,4761003,4782202;;
SCIROCCO;33381518000171;GO;4646001;;;
;91851956000152;RS;4772500;;;
;54760558000102;SP;4772500;4646001,4713002,7319002,7490104;;
VEROMAR;72772601000123;SP;4646001;2063100,4772500,5250804,7312200;(11) 13404023;VEROMARCOSMETICOS@GMAIL.COM
;72784374000156;SP;4772500;;;
MARTINELLI'S REPRESENTACOES;07453417000159;ES;4772500;4618401,4618499;;
CHARMY PERFUMARIA;07458767000108;PR;4772500;;;
BELEZA & CIA;07480675000124;BA;4772500;;;
MANECA COSMETICOS;07586950000199;PR;4646001;4772500;;
;05523392000197;SP;4772500;;;
SIRLEI COSMETICOS;06220402000188;SP;4772500;;;
CARBEL PERFUMARIA;03321415000155;CE;4772500;;;
O BOTICARIO;00500037000189;PR;4772500;;;
ROSE PRESENTES;02391348000182;PR;4772500;4759899;;
ROCHA COSMETICOS E PERFUMARIA;05762025000146;BA;4772500;;;
;03550996000105;RS;4772500;8599604,9602502,9609299;;
;02271257000103;PE;4772500;;;
POSTO DE MEDICAMENTO;04036136000102;CE;4772500;4721104,4729699,4771701;;
;02495644000123;SP;4772500;;;
PERFUMARIA KOHATSU & YOGI;00891773000105;SP;4772500;;;
;01162061000118;CE;4772500;4771702,4729699,9602502;;
METAMORPHOSE;02806908000112;RJ;4772500;;;
;02911743000149;RJ;4646001;;;
PERFUMARIA CLAUDIA;60021862000122;SP;4646001;;;
;23974967000170;MG;4772500;8299799;;
;43711555000154;SP;4772500;4693100,4761003,4789099;;
;29226867000141;RJ;4646001;;;
;71131833000130;MG;4772500;;;
;72373707000154;RS;4772500;;;
;16948341000123;MG;4772500;;;
C. E. COSMETICOS;07416658000128;PI;4772500;;;
;07536319000185;SP;4772500;;;
TOP INTERNACIONAL;04387155001902;PE;4772500;4753900,4763602,4755503,4789001,4774100,4761003,4782202,4759801,4723700,4789008;;
QUIOSQUE DA ESPLANADA;04735457003706;PB;4772500;;;
;41211491000369;PB;4772500;;;
DISTRIBUIDORA BOTELHO;97308415000169;RS;4646001;;;
IRAN CABELELEIRA;05409470000127;BA;4772500;;;
;01054430000159;MT;4646001;;;
JOAO DA MIUDESA;06174406000177;PE;4772500;;;
WV PERFUMARIA E COSMETICO LTDA-ME;02794700000120;SP;4772500;;;
;19875194000105;MG;4772500;;;
DENGOS E CHEIROS;76459221000194;PR;4772500;;;
JMC CABELEREIROS;07028704000111;RS;4772500;;;
;67818179000160;SP;4772500;;;
DERMACARE;07280871000155;PR;4772500;2063100,4645101,4645102,4645103,4729699,4781400,7739002,8211300,8599699;(41) 08000955;CONTATOCLIENTESINOVA@GMAIL.COM
CLINICA REALCE;93643070000149;RS;4772500;;;
CHEIRO NA PELE;00239488000104;BA;4772500;;;
;05355572000107;SP;4772500;;;
DISTR. DE PROD. DE LIMPEZA E ARRANJOS ARTIFICIAIS J.N.;00457780000101;SP;4772500;;;
;04103523000114;MG;4772500;;;
;05877856000163;SP;4772500;;;
;00884129000100;SP;4772500;;;
O BOTICARIO;06023437000127;PB;4772500;4646001,4646002;;
;01494413000132;PR;4772500;;;
O BOTICARIO;41745001000142;MG;4772500;8299799;;AROMADODIAMANTE@JKNET.COM.BR
;03281644000193;PE;4772500;;;
;16663569000177;MG;4772500;;;
NINIVE COSMETICOS;72438252000108;SC;4772500;;;
ESTACAO DO BANHO;05823918000154;RS;4772500;;;
KATHY PERFUMARIA,COSMETICOS E BAZAR;03847465000170;SP;4772500;;;
;09091669000100;EX;4772500;4618401,4618499,4646001,4646002,4689399,6621502,4930201,7711000,7739099;;LADEIRA@JURISBRASIL.COM
;14735395000185;EX;4772500;;;
;14351359000118;SE;4772500;4789005;(79) 00000000;ALOES1406@GMAIL.COM
SEMPRE JUNTOS;17331420000153;SP;4772500;;(11) 14141414;CONTATO@SJN.COM.BR
;17976210000112;SP;4772500;4781400,4729699,4763601,4753900,4757100;(17) 00000000;MASILVERIODDADA@GMAIL.COM
;18870178000159;SP;4772500;;(13) 00000000;SUELIGOMESREIS@HOTMAIL.COM
;20154608000188;SP;4772500;5320201;(11) 00000000;COSMETICOSGLOBALHAIR@GMAIL.COM
;20175588000121;PE;4772500;;(81) 13449728;contabilidade@jmcontabil.com
;21993807000142;BA;4772500;;(0) 0;
;22237122000139;SP;4772500;4781400,5612100;(00) 00000000;GILCOSMETICOS@HOTMAIL.COM
;22541151000190;RJ;4772500;4755502,4763601,4782201;(21) 00000000;TEREZAJEQUITILIDER17@GMAIL.COM
;22592029000142;SP;4772500;3299006,9602502;(11) 00000000;CONTATOBOTANIKZEN@GMAIL.COM
SESDERMA;22699764000150;EX;4772500;;;RENATO.AMORIM@PLKLOG.COM.BR
;23983622000182;RJ;4772500;5811500,4729699,8599604,4761001;(21) 00000000;MEI@AURANATUE.COM
;24279393000182;MG;4772500;4742300,4744003,4713002,4530703,4753900,4744001,4789004,4744099;(35) 10146903;EUGENIACERPE@GMAIL.COM
;24394410000122;SP;4772500;4781400,4789099;(13) 00000000;JOYLLY.CIA1@GMAIL.COM
ARTE&BELEZABRAZIL;15367070000150;SP;4646001;4772500,4789001;(11) 17199983;MORI.DISTRIBUIDORASP@GMAIL.COM
PINK ONE DISTRIBUIDORA;23065769000193;CE;4772500;9602502;(85) 10000009;FINANCEIROPINKONE@GMAIL.COM
;26157118000111;RJ;4772500;;(22) 00000000;MARLYREGISDASILVALIMA@GMAIL.COM
;26250436000122;RJ;4772500;4783101,4781400;(21) 00000000;zezy2@hotmail.com
;26636935000152;SC;4772500;;(48) 00000000;MAICONALMEIDA@GMAIL.COM
;27718199000144;ES;4772500;;(00) 00000000;HOSANAMS.BARBOSA@HOTMAIL.COM
;28783238000150;MS;4772500;4763601,4781400;(0) 0;
;29299420000100;SP;4772500;4781400,4789001,4782201;(17) 17965265;KARINAEJEE@GMAIL.COM
;30220845000153;SP;4772500;;(11) 00000000;ANAPAULAOISHI@GMAIL.COM
STILLO MODAS KIDS;28786740000203;SP;4772500;4781400,8211300;(11) 11111111;SALETEIBNF@GMAIL.COM
;30616621000165;MG;4772500;;(31) 0;
;30662113000113;SP;4772500;;(11) 14648516;familiaalvesmeer@gmail.com
;31259259000185;MA;4772500;4781400,4789099;(99) 00000000;partciapenha2004@gmail.com
;31903887000151;PA;4772500;4755503,4783102,4753900,4759801,4781400,4723700,4754703,4782201,4763602;(91) 00000000;dc3comercio@gmail.com
;31931474000180;ES;4772500;;(28) 0;
;32114800000120;SP;4772500;4755502,4789001,4781400,4782202;(11) 13333333;UNIVERSOC2009@HOTMAIL.COM
;32188938000173;RJ;4772500;4789001;(21) 00000000;CONTRERACONTABIL.FINANCAS@GMAIL.COM
;32646160000107;SE;4772500;1091102;(79) 00000000;CLAUDIERES-JAC@HOTMAIL.COM
DERMOFIO;32748557000100;PR;4772500;4761003,4789099;(00) 10000000;
NAILS 21, LDA;32909837000144;EX;4646001;;;GUSTAVONERIS@GMAIL.COM
;33023742000191;RJ;4772500;4789099,4757100,4774100,4781400,4751201,4759899,4729699,4759801,4763602,4754701,4755503,4753900,4789004,4783102,4783101;(21) 17032702;CASSIO.MEIRA@GMAIL.COM
;33079895000150;SP;4772500;4732600,4789099,4729601,4723700;(00) 00000000;SOUZAEMILENE10@GMAIL.COM
;34430954000156;SP;4772500;9602501,4781400,9602502;(11) 00000000;YOHANASKIEZA@GMAIL.COM
;34467898000124;SP;4772500;;(0) 0;souzacicera36@yahoo.com.br
LA VITA ESTETICA;35040410000140;PR;4772500;9602502;(42) 00000001;XXXXXX@XXXXXX.COM.BR
;35071694000132;TO;4772500;7319002;(0) 0;
KIN HEALTHCARE;35828801000124;EX;4772500;;;FABIO@MORTARI.COM.BR
;36107045000107;SP;4772500;;(11) 0;FIN.ADM.FH@GMAIL.COM
;36213241000166;RJ;4772500;;(0) 0;DARLINCALIXTO.S@GMAIL.COM
;36342946000183;SP;4772500;;(00) 00000000;YEDABORDINHOM@HOTMAIL.COM
;37615006000183;AL;4772500;9602501,7319002;(82) 11111111;ESTEVAO.ALVES@HOTMAIL.COM
;37660995000127;SP;4772500;4781400,4755503,4789005;(16) 0;
;38062035000128;SP;4772500;;(11) 0;NICELOPES2309@GMAIL.COM
;38309584000154;SP;4772500;;(11) 00000000;LOJABLZ.COM.SAC@GMAIL.COM
;39238819000127;SP;4772500;;(11) 00000000;CONTATO@USECALOER.COM.BR
;39702540000152;RJ;4772500;4729699,5612100;(22) 0;PRIAMAKHA@GMAIL.COM
;39885999000139;MG;4772500;9602502;(31) 0;
;40363760000188;PI;4772500;;(0) 0;MYLLA.LORRNE@HOTMAIL.COM
;40528356000117;SP;4772500;;(0) 0;TIALOLOLAGONCALVES33@GMAIL.COM
;40919840000177;MG;4772500;4781400;(31) 11111111;CRISTIANASANTOSSIQUEIRA@GMAIL.COM
LR MERCADO;41158939000166;MG;4772500;4616800,4781400,8211300;(31) 11111111;
;41473945000108;RJ;4772500;;(21) 0;MISTURINHASVMUNIZ@GMAIL.COM
;41483430000199;SP;4772500;5620104,4723700,8219901,4755502,5211702,1749400,1822901,3299099;(00) 00000000;CRISBEL050421@YAHOO.COM.BR
;41493145000159;MT;4772500;4781400,4789001,4755503;(00) 00000000;ROSEEDUARDO14@GMAIL.COM
;41547391000146;SP;4772500;8599699,8599605,4729699;(11) 10445329;CONTATO@BELEZACOMNATUREZA.COM.BR
;41599435000181;RJ;4772500;4781400,4783101;(0) 0;CONTABILIDADE.JMFALCAO@GMAIL.COM
;41629499000188;SP;4772500;;(11) 11111111;ANDRESEIXASARAUJO@GMAIL.COM
;33614812000186;SP;4772500;4781400,4789001;(0) 0;BHIAMARCON@GMAIL.COM
;30974750000125;PE;4772500;4755503,4755502,4781400;(81) 0;
;41995237000137;PI;4772500;;(86) 00000000;ABRUNAMATOS@GMAIL.COM
;42826794000197;SP;4772500;8299799,4751201,4713002,4761003,4757100;(11) 18650425;NANEADESIVOS2021@GMAIL.COM
;42943471000183;RJ;4772500;;(22) 0;ANABELDESOUZATAVARES@HOTMAIL.COM
;43148029000128;SP;4772500;4755503;(11) 11111111;CAMILAFOLHA34@GMAI.COM
;43193446000192;SP;4772500;;(0) 0;ALINEDIASDESANTANA@GMAIL.COM
;38308442000172;RJ;4772500;;(21) 00000000;LUANA.EUDORA11@GMAIL.COM
;43576500000189;PE;4772500;;(0) 0;LORENNA_NEBULAR@HOTMAIL.COM
;38040361000134;SP;4772500;4789001;(11) 12345678;PERFUMARIA.TREZEDEMAIO@GMAIL.COM
VICTORIE ROYALE;32893185000105;SP;4772500;5811500,8599699;(11) 12952441;ANAVBITARODRIGUES@GMAIL.COM
MIRIAM MOTA MACAS;42283636000138;MG;4772500;9602502;(31) 0;MICHELLEADMUFSJ@HOTMAIL.COM
;36870428000132;SP;4772500;;(11) 16781436;ANGELOANTONIO@UOL.COM.BR
;29278187000171;SP;4772500;4729699;(11) 11236477;JUSSARA.BARBOSA24@YAHOO.COM.BR
;33427178000172;SP;4772500;4930201;(00) 00000000;LIA-ANTUNES@LIVE.COM
;44111088000194;SP;4772500;4781400,4789099,8712300,4755502,4782201;(0) 0;MARCITAMIRANDA10@GMAIL.COM
;44618427000123;SP;4772500;4755503;(00) 00000000;BEATRIZRASTELLICREPALDI@GMAIL.COM
;44749611000102;PB;4772500;4781400,4789001,4763601,4782201;(83) 00000000;WILLIANYOLIVEIRA107@GMAIL.COM
;44782486000132;SP;4772500;4742300,4752100,4781400,4751201,4322303,7319002,4321500,4763602,4329104,4753900,4754703,4329102;(00) 00000000;BRUNOMJULIANO@HOTMAIL.COM
;44866967000126;MA;4772500;5320202,9602501,4729699;(98) 0;PR.PRODUTOSNATURAIS@GMAIL.COM
;44943081000139;RJ;4772500;4755503;(82) 0;ALLAINNACARLA@GMAIL.COM
;45390557000114;SP;4772500;4723700,9700500;(11) 0;SUSIMEIREPEREIRA@OUTLOOK.COM
;45417293000145;SP;4772500;;(11) 0;MARINEIDE08@LIVE.COM
;45591363000187;SP;4772500;;(00) 00000000;BELIPRODUTOSDEBELEZA@GMAIL.COM
;45701015000115;SP;4772500;;(12) 0;TIAGOMIRANDAMICHELE@GMAIL.COM.BR
;45757244000151;PA;4772500;7319002,9602502;(19) 16741929;GABY.MENDES.RILLEY@GMAIL.COM
;45948153000101;SP;4772500;;(11) 11111111;RICARDONETO.PESSOAL@GMAIL.COM
;47068787000197;SP;4772500;;(11) 0;SHIRLEY_PROVE@HOTMAIL.COM
;47189735000179;PE;4772500;;(0) 0;LEOMATIASN01@GMAIL.COM
;47837602000161;SP;4772500;8219999;(00) 00000000;AKEMISANDRA@HOTMAIL.COM
;47839652000188;SP;4772500;;(00) 00000000;JHONATAN.CONTATO3@GMAIL.COM
;48345349000191;SP;4772500;;(11) 0;NECTAR.DISTRIBUIDORACOSMETICOS@GMAIL.COM
;48378952000170;SP;4772500;;(16) 00000000;NEXPRESSLOJA4EM1@GMAIL.COM
;48425199000126;ES;4772500;;(11) 11111111;MONICAMARTINS6@GMAIL.COM
;48294112000129;SP;4772500;4789001;(11) 11111111;AMANDAMLAGO@GMAIL.COM
;48579850000112;SP;4772500;4789001,9529106;(11) 14722945;HENRICHNASC369@GMAIL.COM
;48671780000128;RJ;4772500;;(21) 11111111;PLANEJA104@OUTLOOK.COM
;48801384000178;RJ;4772500;4742300,4754703,4744001,4783102;(21) 0;SANTOSNATA.CNO@GMAIL.COM
;48836375000112;ES;4772500;;(28) 0;LUDMILALOUZADA20545@GMAIL.COM
;49052664000193;SC;4772500;2330399,4781400,4789099,4729699,1099605,9602502;(0) 0;FLORDASAGUASTERAPIA@GMAIL.COM
;49259483000132;PA;4772500;4781400,4782201;(91) 0;MARIAFATIMAMELO2015@GMAIL.COM
;49318805000177;SP;4772500;;(11) 11111111;JOSELMAZEL16@GMAIL.COM
;49510411000116;SP;4772500;4781400,4783101;(0) 0;WILLIANEDAVILA@GMAIL.COM
;49625856000141;RJ;4772500;;(21) 11111111;FGN.ASSOCIADOS@HOTMAIL.COM
;49692313000147;SP;4772500;;(11) 0;HELLENGUEDES2001@GMAIL.COM
;49734695000124;SP;4772500;5212500,4755502,4930204,4930201,4930202;(11) 14552284;GUILHERME.STB@HOTMAIL.COM
;49758896000161;SP;4772500;8292000,4755503;(11) 0;CLAUDINETEDACOSTASILVA1@GMAIL.COM
;49860222000173;SP;4772500;4742300,4781400,4713002,4755503,4763601,4785799,4744002,4789007,4782201,4744001,4783102;(11) 16369611;SERGIONOMOTO@GMAIL.COM
;50129297000168;BA;4772500;;(0) 0;IRAILMAR.SILVA.SOUZA@GMAIL.COM
;50388572000168;MG;4772500;;(33) 0;JEFARMABAND@HOTMAIL.COM
;39815586000269;SP;4772500;4646001,7020400;(11) 10850490;CLAUDIA@CATHYBEAUTY.COM.BR
;50649477000170;ES;4772500;4781400;(0) 0;MICHEL123@GMAIL.COM
;50743598000187;SP;4772500;;(11) 00000000;ATENDIMENTO@LULIZCOSMETICOS.COM.BR
;50744418000181;MG;4772500;7319002,4755502,3299006;(31) 00000000;ARUANASSABOARIA@GMAIL.COM
;50776042000197;MT;4772500;;(0) 0;SIMONEBARREIRO932@GMAIL.COM
;50786398000101;SP;4772500;;(11) 0;TANIAMOURA017@GMAIL.COM
ISABELLISS;50884745000139;SP;4646001;4646002;(11) 17088465;DRECABBR@GMAIL.COM
;50999022000185;SP;4772500;4781400,4763602,4782201;(11) 00000000;CATALOGOIOVANITO@GMAIL.COM
;51098302000185;SP;4772500;;(15) 11111111;SORRARAHBELEZA@GMAIL.COM
;51156640000126;SP;4772500;4742300,4789099,4744003,4723700,4781400,4751201,4755502,4763601,4754703,4753900,4789007,4744001,4789004,4789005;(11) 17114550;MARQUEZZINO@OUTLOOK.COM
;51173116000163;SP;4772500;9602502;(11) 00000000;ALEXANDRASV.LOPES@OUTLOOK.COM
;51229058000142;SP;4772500;;(11) 17907717;GEMINIANOALESSANDRA@GMAIL.COM
;51830702000133;ES;4772500;;(0) 0;LORRAINE123@GMAIL.COM
;51943905000136;RJ;4772500;9602502;(21) 0;BRUNESSABARROS100@GMAIL.COM
;52053476000194;SP;4772500;4781400;(11) 10559365;LUDIMILA.AUGUSTO@GMAIL.COM
;52194373000144;SP;4772500;4763601;(0) 0;VINIWILLSMT2020@GMAIL.COM
;52407501000190;SP;4772500;4781400,1813001,8593700,9602502;(11) 10107141;FELIPEPRISCO@HOTMAIL.COM
;52838977000186;SP;4772500;;(11) 12345678;FATIMAPESSOA558@GMAIL.COM
;52903397000125;SP;4772500;;(11) 15804206;CONTABILIDADETRIBUTARIA20@GMAIL.COM
;52981722000178;SP;4772500;9602502;(13) 0;DESSINHAMN@GMAIL.COM
;53101389000128;RJ;4772500;;(21) 11111111;FGN.ASSOCIADOS@HOTMIAL.COM
;53162857000174;MG;4772500;;(35) 10144955;GESSICAMOURA348@GMAIL.COM
;53213588000128;SP;4772500;4781400;(11) 10233783;DANTASKAROL587@ICLOUD.COM
;53331323000124;SP;4772500;5320201;(11) 12563718;STAELNUNES3@GMAIL.COM
;53334175000100;SP;4772500;;(15) 0;GABRIELLESOARES665@GMAIL.COM
;53514450000169;SP;4772500;3299006;(11) 00000000;R31500165@GMAIL.COM
;53558468000162;MG;4772500;9700500;(0) 0;FAAR51@YAHOO.COM.BR
MAYA STORE;53633870000164;SP;4772500;4646001;(11) 11081690;DAISYROTELA2105@GMAIL.COM
;53637983000138;SP;4772500;;(00) 00000000;REVENDEDORA.MARIALINA@GMAIL.COM
;53678146000157;SP;4772500;;(0) 0;LARISSAPAULAMB@HOTMAIL.COM
;53934987000188;MA;4772500;4781400;(99) 0;MGPSANTOS64@GMAIL.COM
;54045474000189;PR;4772500;4755502,4781400;(45) 10000000;JFERNANDESADVOCACIA@HOTMAIL.COM
;34987157000506;MG;4772500;4755503,4759899,4761001,4781400;(11) 11111111;TI@GEBEAUTY.COM.BR
;34987157000689;CE;4772500;;(11) 11111111;TI@GEBEAUTY.COM.BR
;54208604000157;SP;4772500;;(17) 0;ELAINE.CRISTINA_1@HOTMAIL.COM
;54224788000149;RJ;4772500;4789099,7739099,7721700,4752100,4781400,4751201,4755503,4763602,4763601,4753900,4789007,4782201,4744099,4789004,4783101;(0) 0;CRISTIANO.0488@HOTMAIL.COM
;54303808000177;RJ;4772500;2330399,1749400,3299006,1359600,4789005;(21) 0;FACEBRAZIL.CONTATO@GMAIL.COM
;54394827000156;SP;4772500;4789099,4789001,4752100,4781400,4751201,4762800,4755502,4763601,4753900,4785799,4761003,9602502,4789007,4744001;(11) 12993227;CONTATO@ARABELLABEAUTY.COM.BR
;54483187000150;SP;4772500;;(11) 13762581;LUMASIL20@GMAIL.COM
;54487331000127;SP;4772500;;(11) 13521032;GCARDIM85@GMAIL.COM
;54588800000102;SP;4772500;;(11) 11947567;TRANSGUGU@HOTMAIL.COM
;54639683000150;SP;4772500;4729699,4773300;(11) 17835864;CONTATO@IDEALPHARMA.COM.BR
;54663585000159;SP;4772500;;(11) 16602604;FLAVIASTEINPIETRO@ICLOUD.COM
ANGEL;54688600000113;CE;4772500;4781400,4789001;(85) 00000000;LILIANSALESCONTABIL@GMAIL.COM
;54818470000196;SP;4772500;;(11) 0;MILENAZANARDO@HOTMAIL.COM
;54858773000132;RJ;4772500;;(22) 0;JONATHAN.LEMMERTZ@ICLOUD.COM
;54866899000159;MS;4772500;4781400,4789001,7911200,7319002,9602502,4783101;(67) 00000000;P@GMAIL.COM
;54923005000115;RJ;4772500;;(21) 12345678;RONIE3612@GMAIL.COM
;54953026000183;AL;4772500;4781400,4783101;(82) 0;MEDUARDASOUZZ@GMAIL.COM
;55073599000185;SP;4772500;4541206,4541207,4530704;(11) 16780755;EMPRESARIAL012007@GMAIL.COM
;55090027000104;SP;4772500;9602501,4929902,9602502;(11) 11111111;ACESSSORIOSDEBELEZA@OUTLOOK.COM
;55112523000111;SP;4772500;;(11) 0;BEATRIZFAUSTINO678@GMAIL.COM
BLZ EM KSA COSMETICOS;55126017000181;SP;4772500;;(11) 17900102;BLZEMKSA@GMAIL.COM
;55137821000166;SP;4772500;;(0) 0;MEIRYALVESDOSSANTOS@GMAIL.COM
;55279920000182;SP;4772500;;(11) 11111111;CARLOS.FERREIRA79@OUTLOOK.COM
;55306852000101;SP;4772500;;(11) 0;NICSANTOS361@GMAIL.COM
;55354589000118;SP;4772500;4781400;(11) 13268110;KAYLANE.SILVA.1360@GMAIL.COM
;55576163000109;MG;4772500;4781400;(0) 0;JENY7_MOR@YAHOO.COM.BR
;55590758000119;SP;4772500;4789099;(11) 12511685;LUCASDUARTEZORZI@GMAIL.COM
;55680396000157;SP;4772500;;(11) 12606689;JOAOVICTORSTIK@GMAIL.COM
;55692713000155;SP;4772500;3299006,4789005;(11) 16271430;CRISTFERRARI14@GMAIL.COM
;55731774000184;SP;4772500;4781400;(0) 0;SATHICOSMETICOS@GMAIL.COM
;55771571000111;AM;4772500;4541206,4789099,9602501,1063500,4763604,4744002,5320201;(92) 0;DARLISONGOMESDESOUZA210@GMAIL.COM
;55938198000140;SP;4772500;;(0) 0;MADALENA.TOLOI123@GMAIL.COM
;56044883000196;SP;4772500;3314710,4618401,4646001,4646002,4649408,4771701;(11) 12071045;CONTABIL@HUUGSCOMPANY.COM.BR
;56107997000138;MG;4772500;4729699;(31) 0;MARINAMMEIRA@GMAIL.COM
;56422178000185;SP;4772500;;(00) 00000000;MARICMORETZ@YAHOO.COM
;56435756000118;PR;4772500;;(00) 00000000;XXXWJ7@GMAIL.COM
;56920221000132;RJ;4772500;4789099,4789001,4723700,4541206,4763604,4763602,4755503,4753900,4782201,4789007,4783102,4783101;(22) 00000000;VAZAMANDA447@GMAIL.COM
;54353893000188;SP;4772500;5212500;(11) 11987069;MARCELOARAUJOGOMES26@GMAIL.COM
;57000691000140;SP;4772500;4781400;(11) 00000000;LAISPCAVALCANTE@LIVE.COM
;57130803000188;RS;4772500;9602501,7319002,9602502;(0) 0;LRPERFUMARIABELEZA@GMAIL.COM
;57518765000135;SP;4772500;;(0) 0;LUANA@BOCUDA.COM.BR
;57631032000102;SP;4772500;4789099,4781400,3212400;(11) 13133616;JOSEACIRIACO@GMAIL.COM
;57639621000137;SP;4772500;;(11) 10217307;MARIAFATIMALIMAMATOS@HOTMAIL.COM
;57898672000183;RJ;4772500;4759899;(0) 0;VALDINEIACOUTINHO@GMAIL.COM
;58114954000105;SP;4772500;4686902,4789099;(11) 11732646;ZURIHCOMERCIAL@GMAIL.COM
;58137333000147;RJ;4772500;;(21) 0;GEANEE.S.SANTOS@GMAIL.COM
;58174853000120;RJ;4772500;;(21) 0;DINALVA.BARREIRO@GMAIL.COM
;58200461000198;SP;4772500;;(11) 00000000;CONTATOAYALAPARFUMS@GMAIL.COM
;58328302000173;ES;4772500;;(27) 0;FABIELEFTEIXEIRA@GMAIL.COM
;58371854000164;SP;4772500;;(11) 13733444;OOVALLESSHIRLY@GMAIL.COM
;58386287000110;SP;4772500;4618401;(11) 10165149;MAKEUP.1ADM@GMAIL.COM
;58423183000138;SP;4772500;9700500;(11) 11111111;ROSEMEIREGUARIROBA@GMAIL.COM
;58478896000107;PA;4772500;4543900,4541206,4541207,5229099,4923001,4783102;(0) 0;GILSONARAUJOVIANA80@GMAIL.COM
;58525581000165;SC;4772500;4781400;(47) 00000000;CONTATO@FLUIDOBEAUTY.COM.BR
;58588028000171;RJ;4772500;9602501,9700500;(0) 0;VENANCIOPM104695@HOTMAIL.COM
;58784561000109;PB;4772500;;(83) 0;GRACAFABRICIOSILVA@GMAIL.COM
;58956148000184;SP;4646001;4641903,4642701,4643501,4643502,4649402,4649410,4649499,4651602,4751201,4755502,4763601,4772500,4781400,4782201,4782202,4789001;(11) 11111111;FC@FINANCECONSULT.COM.BR
WL SILVA COMERCIO;58966825000145;SP;4772500;4781400,9602502;(11) 0;WALISONSILVA46@GMAIL.COM
;59087073000105;SP;4772500;;(11) 11111111;ARIANADELAIA@GMAIL.COM
;59095048000173;SP;4772500;4789099,4713002,4755502,4763601;(11) 0;JU.DALLIGNAA@GMAIL.COM
;59100307000107;RJ;4772500;9602501;(21) 00000000;ISAIASLIRA1987@GMAIL.COM
;59203920000150;SP;4772500;4789001,7319002,4713002,4773300,4752100,4781400,4759899,4729699,4763602,4763601,4754703,4782202,4783102;(11) 15160874;CONTATO@LOJADONACHICA.COM.BR
;59248126000122;SP;4772500;;(11) 11487465;RENANDURAO@OUTLOOK.COM
;59308822000187;RJ;4772500;;(0) 0;GEEPERIFERIADIGITAL@GMAIL.COM
;59328313000116;SP;4772500;9602501;(11) 11202333;TAINAMATOS844@GMAIL.COM
;59412202000193;SP;4772500;4759899,4761003,4763601,4789001;(11) 15895883;AFAVSTORE@HOTMAIL.COM
CAZAC;59570884000162;SP;4772500;4729699,4753900,4754701,4755503,4759899,4761001,4763601,4781400,4782201,4782202,4789099;(11) 10088322;ISABELCAZACGOMES@GMAIL.COM
GLOW CANDLE;59665403000100;SP;4772500;;(11) 15601301;GLOWCANDLECANDLE@GMAIL.COM
;59703966000138;SP;4772500;;(11) 10643032;ANA.MARANGONII@OUTLOOK.COM
;59811725000102;RJ;4772500;4789099,4781400,4755502,4755503,4763601,4782201;(21) 0;TAYNAOLIVEIRA12911@GMAIL.COM
;58134471000172;SP;4772500;5320202,4789001,8219901,5229099,8219999,4930201,8230001;(00) 00000000;JULIANASFONSECA2025@GMAIL.COM
GUF COSMETICOS;59848498000190;SP;4772500;4646001,7319002,7490105,9602501;(11) 13223528;CONTATO@ERTECCONTABILIDADE.COM.BR
;59987427000178;PB;4772500;;(83) 0;LIBERATOOLIVEIRA@OUTLOOK.COM
;60044611000163;BA;4772500;3299099,1359600;(73) 0;CLAUDIANE79@GMAIL.COM
;60137666000118;RJ;4772500;7319002,5612100;(0) 0;ALICE.REIS.FREITAS.03@GMAIL.COM
;60278640000190;SP;4772500;4789099,4789001,7319002;(19) 0;SACPINKLIMONE@GMAIL.COM
;60334325000132;RJ;4772500;4781400;(22) 0;MAKESCOSMETICOSPADUA@GMAIL.COM
BEATRIZ PEIXOTO;60457905000117;SP;4772500;;(11) 10589896;BIAPEIXOTO71@GMAIL.COM
